game_id,team_id,game_date,matchup,days_since_last
0022200556,1610612745,2023-01-02,HOU vs. DAL,2
0022200556,1610612742,2023-01-02,DAL @ HOU,2
0022200557,1610612743,2023-01-02,DEN @ MIN,1
0022200557,1610612750,2023-01-02,MIN vs. DEN,2
0022200558,1610612744,2023-01-02,GSW vs. ATL,3
0022200558,1610612737,2023-01-02,ATL @ GSW,3
0022200559,1610612757,2023-01-02,POR vs. DET,3
0022200559,1610612765,2023-01-02,DET @ POR,2
0022200560,1610612746,2023-01-02,LAC vs. MIA,2
0022200560,1610612748,2023-01-02,MIA @ LAC,2
0022200561,1610612749,2023-01-03,MIL vs. WAS,2
0022200561,1610612764,2023-01-03,WAS @ MIL,2
0022200562,1610612738,2023-01-03,BOS @ OKC,2
0022200562,1610612760,2023-01-03,OKC vs. BOS,3
0022200563,1610612762,2023-01-03,UTA vs. SAC,3
0022200563,1610612758,2023-01-03,SAC @ UTA,2
0022200564,1610612763,2023-01-04,MEM @ CHA,3
0022200564,1610612766,2023-01-04,CHA vs. MEM,2
0022200565,1610612756,2023-01-04,PHX @ CLE,2
0022200565,1610612739,2023-01-04,CLE vs. PHX,2
0022200566,1610612753,2023-01-04,ORL vs. OKC,5
0022200566,1610612760,2023-01-04,OKC @ ORL,1
0022200567,1610612755,2023-01-04,PHI vs. IND,2
0022200567,1610612754,2023-01-04,IND @ PHI,2
0022200568,1610612752,2023-01-04,NYK vs. SAS,2
0022200568,1610612759,2023-01-04,SAS @ NYK,2
0022200569,1610612749,2023-01-04,MIL @ TOR,1
0022200569,1610612761,2023-01-04,TOR vs. MIL,2
0022200570,1610612741,2023-01-04,CHI vs. BKN,2
0022200570,1610612751,2023-01-04,BKN @ CHI,2
0022200571,1610612757,2023-01-04,POR @ MIN,2
0022200571,1610612750,2023-01-04,MIN vs. POR,2
0022200572,1610612745,2023-01-04,HOU @ NOP,2
0022200572,1610612740,2023-01-04,NOP vs. HOU,2
0022200573,1610612744,2023-01-04,GSW vs. DET,2
0022200573,1610612765,2023-01-04,DET @ GSW,2
0022200574,1610612747,2023-01-04,LAL vs. MIA,2
0022200574,1610612748,2023-01-04,MIA @ LAL,2
0022200575,1610612758,2023-01-04,SAC vs. ATL,1
0022200575,1610612737,2023-01-04,ATL @ SAC,2
0022200576,1610612753,2023-01-05,ORL vs. MEM,1
0022200576,1610612763,2023-01-05,MEM @ ORL,1
0022200577,1610612738,2023-01-05,BOS @ DAL,2
0022200577,1610612742,2023-01-05,DAL vs. BOS,3
0022200578,1610612745,2023-01-05,HOU vs. UTA,1
0022200578,1610612762,2023-01-05,UTA @ HOU,2
0022200579,1610612746,2023-01-05,LAC @ DEN,3
0022200579,1610612743,2023-01-05,DEN vs. LAC,3
0022200580,1610612757,2023-01-06,POR @ IND,2
0022200580,1610612754,2023-01-06,IND vs. POR,2
0022200581,1610612755,2023-01-06,PHI vs. CHI,2
0022200581,1610612741,2023-01-06,CHI @ PHI,2
0022200582,1610612761,2023-01-06,TOR vs. NYK,2
0022200582,1610612752,2023-01-06,NYK @ TOR,2
0022200583,1610612749,2023-01-06,MIL vs. CHA,2
0022200583,1610612766,2023-01-06,CHA @ MIL,2
0022200584,1610612764,2023-01-06,WAS @ OKC,3
0022200584,1610612760,2023-01-06,OKC vs. WAS,2
0022200585,1610612765,2023-01-06,DET @ SAS,2
0022200585,1610612759,2023-01-06,SAS vs. DET,2
0022200586,1610612740,2023-01-06,NOP vs. BKN,2
0022200586,1610612751,2023-01-06,BKN @ NOP,2
0022200587,1610612746,2023-01-06,LAC @ MIN,1
0022200587,1610612750,2023-01-06,MIN vs. LAC,2
0022200588,1610612743,2023-01-06,DEN vs. CLE,1
0022200588,1610612739,2023-01-06,CLE @ DEN,2
0022200589,1610612756,2023-01-06,PHX vs. MIA,2
0022200589,1610612748,2023-01-06,MIA @ PHX,2
0022200590,1610612747,2023-01-06,LAL vs. ATL,2
0022200590,1610612737,2023-01-06,ATL @ LAL,2
0022200591,1610612738,2023-01-07,BOS @ SAS,2
0022200591,1610612759,2023-01-07,SAS vs. BOS,1
0022200592,1610612741,2023-01-07,CHI vs. UTA,1
0022200592,1610612762,2023-01-07,UTA @ CHI,2
0022200593,1610612740,2023-01-07,NOP @ DAL,1
0022200593,1610612742,2023-01-07,DAL vs. NOP,2
0022200594,1610612753,2023-01-07,ORL @ GSW,2
0022200594,1610612744,2023-01-07,GSW vs. ORL,3
0022200595,1610612747,2023-01-07,LAL @ SAC,1
0022200595,1610612758,2023-01-07,SAC vs. LAL,3
0022200596,1610612755,2023-01-08,PHI @ DET,2
0022200596,1610612765,2023-01-08,DET vs. PHI,2
0022200597,1610612757,2023-01-08,POR @ TOR,2
0022200597,1610612761,2023-01-08,TOR vs. POR,2
0022200598,1610612766,2023-01-08,CHA @ IND,2
0022200598,1610612754,2023-01-08,IND vs. CHA,2
0022200599,1610612751,2023-01-08,BKN @ MIA,2
0022200599,1610612748,2023-01-08,MIA vs. BKN,2
0022200600,1610612763,2023-01-08,MEM vs. UTA,3
0022200600,1610612762,2023-01-08,UTA @ MEM,1
0022200601,1610612745,2023-01-08,HOU vs. MIN,3
0022200601,1610612750,2023-01-08,MIN @ HOU,2
0022200602,1610612742,2023-01-08,DAL @ OKC,1
0022200602,1610612760,2023-01-08,OKC vs. DAL,2
0022200603,1610612756,2023-01-08,PHX vs. CLE,2
0022200603,1610612739,2023-01-08,CLE @ PHX,2
0022200604,1610612746,2023-01-08,LAC vs. ATL,2
0022200604,1610612737,2023-01-08,ATL @ LAC,2
0022200605,1610612764,2023-01-09,WAS vs. NOP,3
0022200605,1610612740,2023-01-09,NOP @ WAS,2
0022200606,1610612741,2023-01-09,CHI @ BOS,2
0022200606,1610612738,2023-01-09,BOS vs. CHI,2
0022200607,1610612749,2023-01-09,MIL @ NYK,3
0022200607,1610612752,2023-01-09,NYK vs. MIL,3
0022200608,1610612763,2023-01-09,MEM vs. SAS,1
0022200608,1610612759,2023-01-09,SAS @ MEM,2
0022200609,1610612743,2023-01-09,DEN vs. LAL,3
0022200609,1610612747,2023-01-09,LAL @ DEN,2
0022200610,1610612753,2023-01-09,ORL @ SAC,2
0022200610,1610612758,2023-01-09,SAC vs. ORL,2
0022200611,1610612748,2023-01-10,MIA vs. OKC,2
0022200611,1610612760,2023-01-10,OKC @ MIA,2
0022200612,1610612755,2023-01-10,PHI vs. DET,2
0022200612,1610612765,2023-01-10,DET @ PHI,2
0022200613,1610612766,2023-01-10,CHA @ TOR,2
0022200613,1610612761,2023-01-10,TOR vs. CHA,2
0022200614,1610612739,2023-01-10,CLE @ UTA,2
0022200614,1610612762,2023-01-10,UTA vs. CLE,2
0022200615,1610612756,2023-01-10,PHX @ GSW,2
0022200615,1610612744,2023-01-10,GSW vs. PHX,3
0022200616,1610612753,2023-01-10,ORL @ POR,1
0022200616,1610612757,2023-01-10,POR vs. ORL,2
0022200617,1610612746,2023-01-10,LAC vs. DAL,2
0022200617,1610612742,2023-01-10,DAL @ LAC,2
0022200618,1610612750,2023-01-11,MIN @ DET,3
0022200618,1610612765,2023-01-11,DET vs. MIN,1
0022200619,1610612741,2023-01-11,CHI @ WAS,2
0022200619,1610612764,2023-01-11,WAS vs. CHI,2
0022200620,1610612749,2023-01-11,MIL @ ATL,2
0022200620,1610612737,2023-01-11,ATL vs. MIL,3
0022200621,1610612740,2023-01-11,NOP @ BOS,2
0022200621,1610612738,2023-01-11,BOS vs. NOP,2
0022200622,1610612754,2023-01-11,IND @ NYK,3
0022200622,1610612752,2023-01-11,NYK vs. IND,2
0022200623,1610612763,2023-01-11,MEM vs. SAS,2
0022200623,1610612759,2023-01-11,SAS @ MEM,2
0022200624,1610612743,2023-01-11,DEN vs. PHX,2
0022200624,1610612756,2023-01-11,PHX @ DEN,1
0022200625,1610612745,2023-01-11,HOU @ SAC,3
0022200625,1610612758,2023-01-11,SAC vs. HOU,2
0022200626,1610612755,2023-01-12,PHI vs. OKC,2
0022200626,1610612760,2023-01-12,OKC @ PHI,2
0022200627,1610612738,2023-01-12,BOS @ BKN,1
0022200627,1610612751,2023-01-12,BKN vs. BOS,4
0022200628,1610612749,2023-01-12,MIL @ MIA,1
0022200628,1610612748,2023-01-12,MIA vs. MIL,2
0022200629,1610612766,2023-01-12,CHA @ TOR,2
0022200629,1610612761,2023-01-12,TOR vs. CHA,2
0022200630,1610612747,2023-01-12,LAL vs. DAL,3
0022200630,1610612742,2023-01-12,DAL @ LAL,2
0022200631,1610612757,2023-01-12,POR vs. CLE,2
0022200631,1610612739,2023-01-12,CLE @ POR,2
0022200632,1610612740,2023-01-13,NOP @ DET,2
0022200632,1610612765,2023-01-13,DET vs. NOP,2
0022200633,1610612754,2023-01-13,IND vs. ATL,2
0022200633,1610612737,2023-01-13,ATL @ IND,2
0022200634,1610612764,2023-01-13,WAS vs. NYK,2
0022200634,1610612752,2023-01-13,NYK @ WAS,2
0022200635,1610612744,2023-01-13,GSW @ SAS,3
0022200635,1610612759,2023-01-13,SAS vs. GSW,2
0022200636,1610612741,2023-01-13,CHI vs. OKC,2
0022200636,1610612760,2023-01-13,OKC @ CHI,1
0022200637,1610612756,2023-01-13,PHX @ MIN,2
0022200637,1610612750,2023-01-13,MIN vs. PHX,2
0022200638,1610612753,2023-01-13,ORL @ UTA,3
0022200638,1610612762,2023-01-13,UTA vs. ORL,3
0022200639,1610612746,2023-01-13,LAC vs. DEN,3
0022200639,1610612743,2023-01-13,DEN @ LAC,2
0022200640,1610612745,2023-01-13,HOU @ SAC,2
0022200640,1610612758,2023-01-13,SAC vs. HOU,2
0022200641,1610612749,2023-01-14,MIL @ MIA,2
0022200641,1610612748,2023-01-14,MIA vs. MIL,2
0022200642,1610612766,2023-01-14,CHA vs. BOS,2
0022200642,1610612738,2023-01-14,BOS @ CHA,2
0022200643,1610612763,2023-01-14,MEM @ IND,3
0022200643,1610612754,2023-01-14,IND vs. MEM,1
0022200644,1610612761,2023-01-14,TOR vs. ATL,2
0022200644,1610612737,2023-01-14,ATL @ TOR,1
0022200645,1610612750,2023-01-14,MIN vs. CLE,1
0022200645,1610612739,2023-01-14,CLE @ MIN,2
0022200646,1610612755,2023-01-14,PHI @ UTA,2
0022200646,1610612762,2023-01-14,UTA vs. PHI,1
0022200647,1610612757,2023-01-14,POR vs. DAL,2
0022200647,1610612742,2023-01-14,DAL @ POR,2
0022200648,1610612765,2023-01-15,DET vs. NYK,2
0022200648,1610612752,2023-01-15,NYK @ DET,2
0022200649,1610612746,2023-01-15,LAC vs. HOU,2
0022200649,1610612745,2023-01-15,HOU @ LAC,2
0022200650,1610612741,2023-01-15,CHI vs. GSW,2
0022200650,1610612744,2023-01-15,GSW @ CHI,2
0022200651,1610612751,2023-01-15,BKN vs. OKC,3
0022200651,1610612760,2023-01-15,OKC @ BKN,2
0022200652,1610612758,2023-01-15,SAC @ SAS,2
0022200652,1610612759,2023-01-15,SAS vs. SAC,2
0022200653,1610612753,2023-01-15,ORL @ DEN,2
0022200653,1610612743,2023-01-15,DEN vs. ORL,2
0022200654,1610612757,2023-01-15,POR vs. DAL,1
0022200654,1610612742,2023-01-15,DAL @ POR,1
0022200655,1610612755,2023-01-15,PHI @ LAL,1
0022200655,1610612747,2023-01-15,LAL vs. PHI,3
0022200656,1610612766,2023-01-16,CHA vs. BOS,2
0022200656,1610612738,2023-01-16,BOS @ CHA,2
0022200657,1610612749,2023-01-16,MIL vs. IND,2
0022200657,1610612754,2023-01-16,IND @ MIL,2
0022200658,1610612739,2023-01-16,CLE vs. NOP,2
0022200658,1610612740,2023-01-16,NOP @ CLE,3
0022200659,1610612761,2023-01-16,TOR @ NYK,2
0022200659,1610612752,2023-01-16,NYK vs. TOR,1
0022200660,1610612764,2023-01-16,WAS vs. GSW,3
0022200660,1610612744,2023-01-16,GSW @ WAS,1
0022200661,1610612748,2023-01-16,MIA @ ATL,2
0022200661,1610612737,2023-01-16,ATL vs. MIA,2
0022200662,1610612750,2023-01-16,MIN vs. UTA,2
0022200662,1610612762,2023-01-16,UTA @ MIN,2
0022200663,1610612756,2023-01-16,PHX @ MEM,3
0022200663,1610612763,2023-01-16,MEM vs. PHX,2
0022200664,1610612745,2023-01-16,HOU @ LAL,1
0022200664,1610612747,2023-01-16,LAL vs. HOU,1
0022200665,1610612749,2023-01-17,MIL vs. TOR,1
0022200665,1610612761,2023-01-17,TOR @ MIL,1
0022200666,1610612751,2023-01-17,BKN @ SAS,2
0022200666,1610612759,2023-01-17,SAS vs. BKN,2
0022200667,1610612757,2023-01-17,POR @ DEN,2
0022200667,1610612743,2023-01-17,DEN vs. POR,2
0022200668,1610612755,2023-01-17,PHI @ LAC,2
0022200668,1610612746,2023-01-17,LAC vs. PHI,2
0022200669,1610612764,2023-01-18,WAS @ NYK,2
0022200669,1610612752,2023-01-18,NYK vs. WAS,2
0022200670,1610612742,2023-01-18,DAL vs. ATL,3
0022200670,1610612737,2023-01-18,ATL @ DAL,2
0022200671,1610612745,2023-01-18,HOU vs. CHA,2
0022200671,1610612766,2023-01-18,CHA @ HOU,2
0022200672,1610612763,2023-01-18,MEM vs. CLE,2
0022200672,1610612739,2023-01-18,CLE @ MEM,2
0022200673,1610612740,2023-01-18,NOP vs. MIA,2
0022200673,1610612748,2023-01-18,MIA @ NOP,2
0022200674,1610612754,2023-01-18,IND @ OKC,2
0022200674,1610612760,2023-01-18,OKC vs. IND,3
0022200675,1610612746,2023-01-18,LAC @ UTA,1
0022200675,1610612762,2023-01-18,UTA vs. LAC,2
0022200676,1610612743,2023-01-18,DEN vs. MIN,1
0022200676,1610612750,2023-01-18,MIN @ DEN,2
0022200677,1610612747,2023-01-18,LAL vs. SAC,2
0022200677,1610612758,2023-01-18,SAC @ LAL,3
0022200678,1610612741,2023-01-19,CHI @ DET,4
0022200678,1610612765,2023-01-19,DET vs. CHI,4
0022200679,1610612744,2023-01-19,GSW @ BOS,3
0022200679,1610612738,2023-01-19,BOS vs. GSW,3
0022200680,1610612750,2023-01-19,MIN vs. TOR,1
0022200680,1610612761,2023-01-19,TOR @ MIN,2
0022200681,1610612756,2023-01-19,PHX vs. BKN,3
0022200681,1610612751,2023-01-19,BKN @ PHX,2
0022200682,1610612755,2023-01-19,PHI @ POR,2
0022200682,1610612757,2023-01-19,POR vs. PHI,2
0022200683,1610612753,2023-01-20,ORL vs. NOP,5
0022200683,1610612740,2023-01-20,NOP @ ORL,2
0022200684,1610612737,2023-01-20,ATL vs. NYK,2
0022200684,1610612752,2023-01-20,NYK @ ATL,2
0022200685,1610612739,2023-01-20,CLE vs. GSW,2
0022200685,1610612744,2023-01-20,GSW @ CLE,1
0022200686,1610612742,2023-01-20,DAL vs. MIA,2
0022200686,1610612748,2023-01-20,MIA @ DAL,2
0022200687,1610612746,2023-01-20,LAC @ SAS,2
0022200687,1610612759,2023-01-20,SAS vs. LAC,3
0022200688,1610612743,2023-01-20,DEN vs. IND,2
0022200688,1610612754,2023-01-20,IND @ DEN,2
0022200689,1610612751,2023-01-20,BKN @ UTA,1
0022200689,1610612762,2023-01-20,UTA vs. BKN,2
0022200690,1610612763,2023-01-20,MEM @ LAL,2
0022200690,1610612747,2023-01-20,LAL vs. MEM,2
0022200691,1610612758,2023-01-20,SAC vs. OKC,2
0022200691,1610612760,2023-01-20,OKC @ SAC,2
0022200692,1610612761,2023-01-21,TOR vs. BOS,2
0022200692,1610612738,2023-01-21,BOS @ TOR,2
0022200693,1610612753,2023-01-21,ORL @ WAS,1
0022200693,1610612764,2023-01-21,WAS vs. ORL,3
0022200694,1610612766,2023-01-21,CHA @ ATL,3
0022200694,1610612737,2023-01-21,ATL vs. CHA,1
0022200695,1610612749,2023-01-21,MIL @ CLE,4
0022200695,1610612739,2023-01-21,CLE vs. MIL,1
0022200696,1610612745,2023-01-21,HOU @ MIN,3
0022200696,1610612750,2023-01-21,MIN vs. HOU,2
0022200697,1610612756,2023-01-21,PHX vs. IND,2
0022200697,1610612754,2023-01-21,IND @ PHX,1
0022200698,1610612755,2023-01-21,PHI @ SAC,2
0022200698,1610612758,2023-01-21,SAC vs. PHI,1
0022200699,1610612740,2023-01-22,NOP @ MIA,2
0022200699,1610612748,2023-01-22,MIA vs. NOP,2
0022200700,1610612761,2023-01-22,TOR vs. NYK,1
0022200700,1610612752,2023-01-22,NYK @ TOR,2
0022200701,1610612746,2023-01-22,LAC @ DAL,2
0022200701,1610612742,2023-01-22,DAL vs. LAC,2
0022200702,1610612743,2023-01-22,DEN vs. OKC,2
0022200702,1610612760,2023-01-22,OKC @ DEN,2
0022200703,1610612756,2023-01-22,PHX vs. MEM,1
0022200703,1610612763,2023-01-22,MEM @ PHX,2
0022200704,1610612744,2023-01-22,GSW vs. BKN,2
0022200704,1610612751,2023-01-22,BKN @ GSW,2
0022200705,1610612757,2023-01-22,POR vs. LAL,3
0022200705,1610612747,2023-01-22,LAL @ POR,2
0022200706,1610612749,2023-01-23,MIL @ DET,2
0022200706,1610612765,2023-01-23,DET vs. MIL,4
0022200707,1610612753,2023-01-23,ORL vs. BOS,2
0022200707,1610612738,2023-01-23,BOS @ ORL,2
0022200708,1610612741,2023-01-23,CHI vs. ATL,4
0022200708,1610612737,2023-01-23,ATL @ CHI,2
0022200709,1610612745,2023-01-23,HOU vs. MIN,2
0022200709,1610612750,2023-01-23,MIN @ HOU,2
0022200710,1610612766,2023-01-23,CHA @ UTA,2
0022200710,1610612762,2023-01-23,UTA vs. CHA,3
0022200711,1610612757,2023-01-23,POR vs. SAS,1
0022200711,1610612759,2023-01-23,SAS @ POR,3
0022200712,1610612763,2023-01-23,MEM @ SAC,1
0022200712,1610612758,2023-01-23,SAC vs. MEM,2
0022200713,1610612741,2023-01-24,CHI @ IND,1
0022200713,1610612754,2023-01-24,IND vs. CHI,3
0022200714,1610612738,2023-01-24,BOS @ MIA,1
0022200714,1610612748,2023-01-24,MIA vs. BOS,2
0022200715,1610612739,2023-01-24,CLE @ NYK,3
0022200715,1610612752,2023-01-24,NYK vs. CLE,2
0022200716,1610612743,2023-01-24,DEN @ NOP,2
0022200716,1610612740,2023-01-24,NOP vs. DEN,2
0022200717,1610612764,2023-01-24,WAS @ DAL,3
0022200717,1610612742,2023-01-24,DAL vs. WAS,2
0022200718,1610612756,2023-01-24,PHX vs. CHA,2
0022200718,1610612766,2023-01-24,CHA @ PHX,1
0022200719,1610612746,2023-01-24,LAC @ LAL,2
0022200719,1610612747,2023-01-24,LAL vs. LAC,2
0022200720,1610612753,2023-01-25,ORL vs. IND,2
0022200720,1610612754,2023-01-25,IND @ ORL,1
0022200721,1610612755,2023-01-25,PHI vs. BKN,4
0022200721,1610612751,2023-01-25,BKN @ PHI,3
0022200722,1610612745,2023-01-25,HOU vs. WAS,2
0022200722,1610612764,2023-01-25,WAS @ HOU,1
0022200723,1610612749,2023-01-25,MIL vs. DEN,2
0022200723,1610612743,2023-01-25,DEN @ MIL,1
0022200724,1610612750,2023-01-25,MIN @ NOP,2
0022200724,1610612740,2023-01-25,NOP vs. MIN,1
0022200725,1610612737,2023-01-25,ATL @ OKC,2
0022200725,1610612760,2023-01-25,OKC vs. ATL,3
0022200726,1610612763,2023-01-25,MEM @ GSW,2
0022200726,1610612744,2023-01-25,GSW vs. MEM,3
0022200727,1610612757,2023-01-25,POR vs. UTA,2
0022200727,1610612762,2023-01-25,UTA @ POR,2
0022200728,1610612761,2023-01-25,TOR @ SAC,3
0022200728,1610612758,2023-01-25,SAC vs. TOR,2
0022200729,1610612747,2023-01-25,LAL vs. SAS,1
0022200729,1610612759,2023-01-25,SAS @ LAL,2
0022200730,1610612738,2023-01-26,BOS vs. NYK,2
0022200730,1610612752,2023-01-26,NYK @ BOS,2
0022200731,1610612765,2023-01-26,DET @ BKN,3
0022200731,1610612751,2023-01-26,BKN vs. DET,1
0022200732,1610612741,2023-01-26,CHI @ CHA,2
0022200732,1610612766,2023-01-26,CHA vs. CHI,2
0022200733,1610612745,2023-01-26,HOU vs. CLE,1
0022200733,1610612739,2023-01-26,CLE @ HOU,2
0022200734,1610612756,2023-01-26,PHX vs. DAL,2
0022200734,1610612742,2023-01-26,DAL @ PHX,2
0022200735,1610612746,2023-01-26,LAC vs. SAS,2
0022200735,1610612759,2023-01-26,SAS @ LAC,1
0022200736,1610612749,2023-01-27,MIL @ IND,2
0022200736,1610612754,2023-01-27,IND vs. MIL,2
0022200737,1610612763,2023-01-27,MEM @ MIN,2
0022200737,1610612750,2023-01-27,MIN vs. MEM,2
0022200738,1610612753,2023-01-27,ORL @ MIA,2
0022200738,1610612748,2023-01-27,MIA vs. ORL,3
0022200739,1610612739,2023-01-27,CLE @ OKC,1
0022200739,1610612760,2023-01-27,OKC vs. CLE,2
0022200740,1610612744,2023-01-27,GSW vs. TOR,2
0022200740,1610612761,2023-01-27,TOR @ GSW,2
0022200741,1610612755,2023-01-28,PHI vs. DEN,3
0022200741,1610612743,2023-01-28,DEN @ PHI,3
0022200742,1610612751,2023-01-28,BKN vs. NYK,2
0022200742,1610612752,2023-01-28,NYK @ BKN,2
0022200743,1610612745,2023-01-28,HOU @ DET,2
0022200743,1610612765,2023-01-28,DET vs. HOU,2
0022200744,1610612753,2023-01-28,ORL vs. CHI,1
0022200744,1610612741,2023-01-28,CHI @ ORL,2
0022200745,1610612746,2023-01-28,LAC @ ATL,2
0022200745,1610612737,2023-01-28,ATL vs. LAC,3
0022200746,1610612750,2023-01-28,MIN vs. SAC,1
0022200746,1610612758,2023-01-28,SAC @ MIN,3
0022200747,1610612764,2023-01-28,WAS @ NOP,3
0022200747,1610612740,2023-01-28,NOP vs. WAS,3
0022200748,1610612756,2023-01-28,PHX @ SAS,2
0022200748,1610612759,2023-01-28,SAS vs. PHX,2
0022200749,1610612738,2023-01-28,BOS vs. LAL,2
0022200749,1610612747,2023-01-28,LAL @ BOS,3
0022200750,1610612762,2023-01-28,UTA vs. DAL,3
0022200750,1610612742,2023-01-28,DAL @ UTA,2
0022200751,1610612757,2023-01-28,POR vs. TOR,3
0022200751,1610612761,2023-01-28,TOR @ POR,1
0022200752,1610612766,2023-01-29,CHA vs. MIA,3
0022200752,1610612748,2023-01-29,MIA @ CHA,2
0022200753,1610612763,2023-01-29,MEM vs. IND,2
0022200753,1610612754,2023-01-29,IND @ MEM,2
0022200754,1610612746,2023-01-29,LAC @ CLE,1
0022200754,1610612739,2023-01-29,CLE vs. LAC,2
0022200755,1610612749,2023-01-29,MIL vs. NOP,2
0022200755,1610612740,2023-01-29,NOP @ MIL,1
0022200756,1610612755,2023-01-30,PHI vs. ORL,2
0022200756,1610612753,2023-01-30,ORL @ PHI,2
0022200757,1610612747,2023-01-30,LAL @ BKN,2
0022200757,1610612751,2023-01-30,BKN vs. LAL,2
0022200758,1610612750,2023-01-30,MIN vs. SAC,2
0022200758,1610612758,2023-01-30,SAC @ MIN,2
0022200759,1610612744,2023-01-30,GSW @ OKC,3
0022200759,1610612760,2023-01-30,OKC vs. GSW,3
0022200760,1610612764,2023-01-30,WAS @ SAS,2
0022200760,1610612759,2023-01-30,SAS vs. WAS,2
0022200761,1610612765,2023-01-30,DET @ DAL,2
0022200761,1610612742,2023-01-30,DAL vs. DET,2
0022200762,1610612756,2023-01-30,PHX vs. TOR,2
0022200762,1610612761,2023-01-30,TOR @ PHX,2
0022200763,1610612757,2023-01-30,POR vs. ATL,2
0022200763,1610612737,2023-01-30,ATL @ POR,2
0022200764,1610612739,2023-01-31,CLE vs. MIA,2
0022200764,1610612748,2023-01-31,MIA @ CLE,2
0022200765,1610612747,2023-01-31,LAL @ NYK,1
0022200765,1610612752,2023-01-31,NYK vs. LAL,3
0022200766,1610612746,2023-01-31,LAC @ CHI,2
0022200766,1610612741,2023-01-31,CHI vs. LAC,3
0022200767,1610612749,2023-01-31,MIL vs. CHA,2
0022200767,1610612766,2023-01-31,CHA @ MIL,2
0022200768,1610612743,2023-01-31,DEN vs. NOP,3
0022200768,1610612740,2023-01-31,NOP @ DEN,2
0022200770,1610612755,2023-02-01,PHI vs. ORL,2
0022200770,1610612753,2023-02-01,ORL @ PHI,2
0022200771,1610612757,2023-02-01,POR @ MEM,2
0022200771,1610612763,2023-02-01,MEM vs. POR,3
0022200772,1610612738,2023-02-01,BOS vs. BKN,4
0022200772,1610612751,2023-02-01,BKN @ BOS,2
0022200773,1610612745,2023-02-01,HOU vs. OKC,4
0022200773,1610612760,2023-02-01,OKC @ HOU,2
0022200774,1610612750,2023-02-01,MIN vs. GSW,2
0022200774,1610612744,2023-02-01,GSW @ MIN,2
0022200775,1610612758,2023-02-01,SAC @ SAS,2
0022200775,1610612759,2023-02-01,SAS vs. SAC,2
0022200776,1610612761,2023-02-01,TOR @ UTA,2
0022200776,1610612762,2023-02-01,UTA vs. TOR,4
0022200777,1610612756,2023-02-01,PHX vs. ATL,2
0022200777,1610612737,2023-02-01,ATL @ PHX,2
0022200778,1610612754,2023-02-02,IND vs. LAL,4
0022200778,1610612747,2023-02-02,LAL @ IND,2
0022200779,1610612763,2023-02-02,MEM @ CLE,1
0022200779,1610612739,2023-02-02,CLE vs. MEM,2
0022200780,1610612748,2023-02-02,MIA @ NYK,2
0022200780,1610612752,2023-02-02,NYK vs. MIA,2
0022200781,1610612741,2023-02-02,CHI vs. CHA,2
0022200781,1610612766,2023-02-02,CHA @ CHI,2
0022200782,1610612740,2023-02-02,NOP @ DAL,2
0022200782,1610612742,2023-02-02,DAL vs. NOP,3
0022200783,1610612743,2023-02-02,DEN vs. GSW,2
0022200783,1610612744,2023-02-02,GSW @ DEN,1
0022200784,1610612749,2023-02-02,MIL vs. LAC,2
0022200784,1610612746,2023-02-02,LAC @ MIL,2
0022200785,1610612766,2023-02-03,CHA @ DET,1
0022200785,1610612765,2023-02-03,DET vs. CHA,4
0022200786,1610612754,2023-02-03,IND vs. SAC,1
0022200786,1610612758,2023-02-03,SAC @ IND,2
0022200787,1610612757,2023-02-03,POR @ WAS,2
0022200787,1610612764,2023-02-03,WAS vs. POR,4
0022200788,1610612756,2023-02-03,PHX @ BOS,2
0022200788,1610612738,2023-02-03,BOS vs. PHX,2
0022200789,1610612745,2023-02-03,HOU vs. TOR,2
0022200789,1610612761,2023-02-03,TOR @ HOU,2
0022200790,1610612753,2023-02-03,ORL @ MIN,2
0022200790,1610612750,2023-02-03,MIN vs. ORL,2
0022200791,1610612755,2023-02-03,PHI @ SAS,2
0022200791,1610612759,2023-02-03,SAS vs. PHI,2
0022200792,1610612762,2023-02-03,UTA vs. ATL,2
0022200792,1610612737,2023-02-03,ATL @ UTA,2
0022200793,1610612764,2023-02-04,WAS @ BKN,1
0022200793,1610612751,2023-02-04,BKN vs. WAS,3
0022200794,1610612756,2023-02-04,PHX @ DET,1
0022200794,1610612765,2023-02-04,DET vs. PHX,1
0022200795,1610612746,2023-02-04,LAC @ NYK,2
0022200795,1610612752,2023-02-04,NYK vs. LAC,2
0022200796,1610612757,2023-02-04,POR @ CHI,1
0022200796,1610612741,2023-02-04,CHI vs. POR,2
0022200797,1610612749,2023-02-04,MIL vs. MIA,2
0022200797,1610612748,2023-02-04,MIA @ MIL,2
0022200798,1610612740,2023-02-04,NOP vs. LAL,2
0022200798,1610612747,2023-02-04,LAL @ NOP,2
0022200799,1610612745,2023-02-04,HOU @ OKC,1
0022200799,1610612760,2023-02-04,OKC vs. HOU,3
0022200800,1610612744,2023-02-04,GSW vs. DAL,2
0022200800,1610612742,2023-02-04,DAL @ GSW,2
0022200801,1610612743,2023-02-04,DEN vs. ATL,2
0022200801,1610612737,2023-02-04,ATL @ DEN,1
0022200802,1610612753,2023-02-05,ORL @ CHA,2
0022200802,1610612766,2023-02-05,CHA vs. ORL,2
0022200803,1610612739,2023-02-05,CLE @ IND,3
